N,P,K,temperature,humidity,ph,rainfall,label
57,38,79,23.28068080932079,53.031214041297815,7.87705163212674,257.50817954479976,olive
60,49,86,25.86723014733541,57.64589112932269,8.010046958033808,222.6896426694014,olive
60,39,74,25.56310096980294,58.094926833547284,7.854238538588838,202.70435134383683,olive
64,38,73,24.993847409873673,51.680175696023085,8.39462510094999,279.927069842489,olive
51,45,77,26.75933022186205,61.74740043541854,7.917682668318408,276.83908458143907,olive
59,37,78,27.461868939912613,58.69657162643719,8.178152086745033,207.5484399401996,olive
63,42,80,18.324707716917484,61.15029343355019,8.306331212795774,220.40843516474644,olive
69,46,87,25.299235192858212,63.331197752207196,7.8431722085346705,267.50962556236374,olive
68,37,74,24.495429586036607,54.53934774393132,8.12198716877467,241.90092279148394,olive
66,45,71,26.855594435856315,50.15015615838705,8.417686430510653,285.75183175246076,olive
51,36,84,23.934964158218513,53.151766639103215,7.8814322089932825,345.5175329627648,olive
61,48,86,18.156959055962798,55.4014944617317,7.862875490597923,238.52450565877777,olive
54,42,75,25.827456742513867,64.06221758598657,8.284349154286614,223.37773048271652,olive
50,36,81,18.93632893333629,64.32594780689355,8.227648471238435,200.19021153732353,olive
51,45,79,18.904189777916606,64.2178485088049,7.980990084548172,250.58187356094288,olive
67,46,77,22.965154222306047,51.84977736612938,8.080679228681847,252.60646819881265,olive
54,35,86,20.679427501068478,57.80291911585829,8.19601941824963,202.2965879940358,olive
54,36,76,25.07228328335423,52.85572679445552,8.056705336015659,215.87075372847713,olive
63,39,87,27.559031723881823,51.05608043603771,8.048451840677611,275.4768750577017,olive
55,46,74,23.54099280395826,52.61747729596933,8.065092348906811,326.4717297544618,olive
65,46,80,22.194814850898197,55.86040305651423,8.266081579356303,232.32692863216533,olive
51,44,88,25.405095212183184,61.35390267690521,8.224701341379003,225.01810027755113,olive
59,43,89,18.914262688617093,58.35258042035362,8.424311191005886,243.0747147695836,olive
57,44,73,23.498769211562106,59.2937388924063,8.264443241590097,325.443696965369,olive
50,44,88,26.515371718979257,52.34919222338975,8.482332056935336,326.38073440979554,olive
51,46,75,18.97376729108004,54.54598641762652,8.246757090528428,252.5010302709768,olive
58,49,71,22.5275433770874,62.53310336815561,8.473128930903298,316.26227005086787,olive
50,49,75,19.949427689701597,62.403017707600426,8.19385879603192,314.3281266791123,olive
60,38,70,22.44440957671499,52.12425867479926,7.871747430432449,280.31974244854314,olive
59,36,78,19.427856366678846,55.841520201165096,8.466191684473376,247.95812740097813,olive
69,36,72,21.50186524331961,51.24886487075948,8.307190536411174,246.7268448520979,olive
60,42,76,22.852667423426215,61.668641101228054,8.067654331743139,266.4691017984372,olive
57,36,84,26.087994445011507,55.42652467883849,8.166978304376416,300.60909881639014,olive
65,47,78,21.421864057586575,52.91695278773471,8.193363676995267,247.1846226391048,olive
54,44,75,24.181029655616967,57.64263309836303,8.182024775845605,253.91357402462256,olive
63,42,79,24.68670884897893,54.73124586888025,8.277819495846913,330.7232812636082,olive
66,35,80,21.86368137136807,54.008880277205925,8.095057827757204,214.15962138557887,olive
57,35,73,27.00312239574491,59.97226986074406,7.873653688666718,300.80296432708025,olive
55,45,73,26.25248666652181,63.023046136684684,8.089892060205369,304.6796593028216,olive
56,46,76,18.375286575318032,58.53845318137172,8.444539594745253,345.2628695750612,olive
57,43,78,27.19634908028074,54.667921067060135,7.946340690146606,327.27233149006094,olive
61,35,71,22.698043214486816,56.831983580095425,8.20750136197032,253.51557355238768,olive
57,49,70,26.30202884345762,59.96018342101404,8.036857506147651,340.3284534138286,olive
65,48,82,25.181017379560224,58.721809218929366,8.463438707422505,208.054561789896,olive
54,47,80,18.278410512625864,53.699846702671664,8.121730326213049,294.2755850125352,olive
52,48,82,20.661079561692993,62.49787489678181,8.098753260535743,297.3102708313601,olive
69,45,70,24.93400853429044,64.85964105758268,7.9945237881914295,274.7283948760969,olive
65,42,79,22.403742230252107,58.23169788894518,8.357399978059961,287.46015266332154,olive
65,35,85,26.885992804371526,54.93610669191092,8.020211343389846,276.8132865047996,olive
58,38,81,20.052200872940716,52.84278564856065,7.887930929209365,246.6510505506331,olive
65,46,76,25.619343757430972,57.576733336160096,8.491859396705099,269.7916296913885,olive
52,36,75,23.867481189673427,51.54357632513001,8.311091131443497,258.08690723052126,olive
69,40,80,20.521439558389435,57.36215451902064,7.852873288409835,292.6799981618055,olive
69,39,78,27.544227803210738,63.11253382223103,8.295558641017996,307.0478111740614,olive
57,45,89,18.32486596690165,58.92915261656082,8.17743565588912,345.32220358667064,olive
57,35,81,26.410961706161014,64.9527392642216,8.101240221582351,248.04481137451137,olive
63,42,76,18.62479761357821,60.81836701248375,7.9612765500601945,302.7802180654799,olive
66,46,81,26.831930529236086,64.22297760114601,8.14072573384662,305.348746912956,olive
62,46,86,25.6635128055739,59.869248668068884,8.376727467137265,297.1279693355245,olive
58,48,84,27.246586095822465,57.75697838015957,7.881945089087304,279.22665821345254,olive
57,37,72,22.824930605276627,59.338630967491724,7.807032886738382,229.2260737483046,olive
57,36,89,21.836090403551584,56.36558039080452,8.300287262304636,290.56891359291774,olive
59,41,83,20.382094354756163,55.83012126006426,8.110591012920768,333.6970903409683,olive
56,49,79,25.80471138380155,53.017628484333194,7.856044381770276,271.16797697667846,olive
60,43,81,24.58399595377042,54.30150316336825,8.191731798951306,241.90177863968398,olive
68,44,74,18.52332857300663,61.74272926979987,8.391857567588392,319.86232186579315,olive
62,49,71,20.09417670821854,58.056251833851555,8.316053456499914,294.0971205515394,olive
51,47,85,24.761573334534454,63.616262003618566,8.310839358101576,310.31952928965245,olive
56,40,77,26.416154597578153,58.31930736816717,8.431141860640452,338.928947962194,olive
56,43,76,26.679666420021313,57.495248454243566,7.842940712138708,307.18435191397344,olive
53,44,75,26.049668338816854,64.50992167030205,7.988019253040218,274.22389274008196,olive
50,49,70,23.027834418466806,52.16654726232616,8.109446349182653,250.11569781298448,olive
62,39,89,20.94603332940456,53.8805760548643,7.81812724917464,242.7817616979998,olive
66,41,83,25.549325397850502,64.32762740717199,7.9681061172154095,248.52869206055567,olive
51,41,74,19.89932766230359,62.28120215576288,7.8816823839551295,298.4002031979664,olive
56,38,70,18.7850986845361,63.21887101644518,7.854515292363903,306.0205394315758,olive
65,42,89,21.76229378361191,63.88374513785408,8.152130623289915,299.31677387122687,olive
51,49,79,24.691541555348508,56.15455582808993,8.129490699643743,207.37225855177655,olive
62,45,83,21.01662241631149,55.76028610947437,8.398079659327976,312.34985261074354,olive
65,49,83,18.291237849891054,61.53661615260949,8.431336700224222,266.9531869144889,olive
69,45,71,19.167479027687957,51.935976872435944,8.175801402551834,340.4855327106259,olive
60,41,82,18.57094760509884,60.092388328371264,8.171296954229069,299.41785991154956,olive
64,44,77,25.254681684501627,51.698468348886884,8.084456483694224,272.76093637140434,olive
59,35,83,19.716781950432168,62.11747177739933,8.285014899387656,283.3806221298439,olive
56,41,80,26.177884305894196,58.23989547779023,8.450854205841352,342.1795162998603,olive
58,49,78,22.070767793789802,60.165223116765475,7.958713958828853,290.2972029461679,olive
55,37,80,22.105986972382667,63.47895365853455,8.427379701530105,302.85691532370214,olive
67,36,76,19.980030303075534,56.57032694525494,8.086120633965969,264.33784392405653,olive
69,36,80,20.511920046044672,54.80851379024749,7.894484940250149,244.42651483384978,olive
51,42,70,26.08357822498074,55.82087711391436,8.357175562720425,245.8634191268562,olive
53,49,81,25.444421678375537,52.27970273711077,7.891222591663904,251.84405555542384,olive
63,38,74,18.416440223399803,62.45953647029134,8.19993310348035,291.12076308628536,olive
62,42,71,23.275796224253504,59.83153967660992,7.963231288095131,329.66044807915966,olive
60,47,74,23.295726807126748,56.01323202691866,8.008175332443393,302.2587275618513,olive
52,38,79,25.901313737261084,53.26671202651353,8.273926470417408,320.481818486614,olive
59,44,88,21.588686909938588,59.15065018186627,8.067739122407817,245.6784783727075,olive
56,41,89,20.272076778320045,56.09609430201493,8.395882817153442,319.7726364395638,olive
69,39,88,24.61466205323652,63.54910433358371,7.8689827959890595,234.81178667992475,olive
67,46,79,26.57029028330578,56.226607652823986,7.862537931604306,265.667221594943,olive
56,39,85,25.72267556837506,51.132906290388306,8.37930685223649,264.15036287362534,olive
66,44,77,18.89700919014846,64.42315584321665,8.365083154528374,268.94491315346903,olive
67,45,79,21.445965957269717,52.41476647531062,8.194215071917768,341.5661180517224,olive
67,47,71,19.428459075919235,61.463773971040936,8.35298215001174,295.89432089981864,olive
56,47,79,27.945642566845248,60.18757549306989,7.851852435047313,348.92481975229634,olive
54,43,78,23.87347791243028,52.613160126070866,8.474024143924627,226.33696664519243,olive
25,31,41,23.993658391547527,54.302699684708,7.480455064760055,273.9624190350916,pois_chiche
25,29,54,23.780179965069294,58.16044947941863,7.7597957221797635,328.01731217535917,pois_chiche
24,39,47,18.626040714218696,51.692608167753264,8.070024925520165,345.4158451965428,pois_chiche
25,36,42,18.298061559016542,61.051918530652955,7.653416230624268,398.39199176595775,pois_chiche
29,31,41,19.408978967779884,58.284822460614166,7.798883094757317,291.16175815005624,pois_chiche
23,34,46,23.509754415822904,62.07640065199289,8.0505801973066,332.5817950929993,pois_chiche
32,34,45,16.999652528672144,51.5982687082417,7.888357624913657,288.9691624256741,pois_chiche
31,39,46,18.502757024045344,51.4706680716641,7.726817166050413,258.56486176677646,pois_chiche
30,36,49,18.921823410055055,58.03120003267202,7.988399530944912,372.71562524826226,pois_chiche
28,34,47,18.66963366060504,54.74703176092248,7.973995087294009,257.81086093319044,pois_chiche
20,35,43,22.460290043183946,57.630259260261184,7.25471417483364,330.32058618870076,pois_chiche
29,33,42,21.67828040179178,57.2333784550599,7.7203236261913855,396.2866802925938,pois_chiche
33,30,45,17.872821319765123,50.89887732981622,7.717599465053808,268.6651311920133,pois_chiche
20,29,47,23.45235525685216,51.33514602344013,7.7115256408094925,387.7782295664682,pois_chiche
33,29,41,19.122303269305092,51.591376694193634,7.870446665282509,293.325912171627,pois_chiche
23,29,41,17.33560143227575,51.81733191891478,7.285408482808266,386.41654960549465,pois_chiche
22,39,49,18.478925195267877,57.61263641703997,7.601252583203728,378.26175789545323,pois_chiche
34,31,40,21.5185895431811,59.03661664792164,7.307246833495846,326.2253209515945,pois_chiche
33,33,47,21.033174671762552,55.55439599661977,7.426151599802118,380.924535122998,pois_chiche
34,34,49,20.25888187889052,54.55046423321256,7.592839076481402,276.94768269330126,pois_chiche
28,36,52,20.02458080217287,51.243718720917215,7.820001333477408,301.03344916768856,pois_chiche
27,35,48,19.826269340088345,52.70955046911973,7.6856307340321255,355.6263334292035,pois_chiche
24,33,40,17.647098486132794,54.82529553051964,7.665486972439699,391.4793774540176,pois_chiche
30,38,45,16.850228092564286,62.62975292087339,7.682854764982946,348.9036080918266,pois_chiche
28,27,52,23.44004302232858,55.753510865109384,7.691737943018989,384.43543737192,pois_chiche
29,32,49,22.412315685752603,57.940859320213,7.681589140219362,352.0850262041073,pois_chiche
27,36,47,21.146957800558084,53.93765435724748,7.252347178431314,284.64689657920957,pois_chiche
20,38,42,19.017430334273946,63.55004009784058,7.26969069673012,258.732626811301,pois_chiche
23,27,44,18.334937416291197,52.59135977421631,7.579365598204187,386.6251340484631,pois_chiche
27,30,54,22.497436698342014,62.99034786020937,7.372168688552649,377.57674779655997,pois_chiche
31,28,50,16.316460052500904,56.04558136860698,7.849153964830872,354.71058196051024,pois_chiche
29,30,49,16.748160988783276,56.40668669629001,7.3287544373680555,392.14354877810007,pois_chiche
32,37,49,20.5546770552578,55.74093786976657,7.957189119681969,295.8472745254275,pois_chiche
28,25,53,21.384065330309415,50.70446633611501,7.766322880166531,364.4942367995923,pois_chiche
33,38,52,21.687154643684334,64.60049849228432,7.990567552691155,286.4418042530566,pois_chiche
30,32,43,16.056772259959097,62.29097346449739,7.559824900636566,331.11484469508144,pois_chiche
24,25,54,19.0007952425468,57.634126715139296,7.519043929872807,395.34517931234495,pois_chiche
31,39,41,18.385202850212444,51.89696368105357,8.042554501465181,304.32724041912275,pois_chiche
33,39,46,16.899088394578087,51.13445545751824,7.7770640452257025,346.39419028163974,pois_chiche
28,30,51,19.48837579294863,61.23008262876486,8.027924954545313,365.68646110497673,pois_chiche
28,27,41,20.069535525835008,60.81684134172149,7.552691120169735,298.85533173665533,pois_chiche
28,31,44,19.43558317662962,57.060589209739064,7.35737158334991,254.66021953666845,pois_chiche
23,37,54,18.790089979168705,60.40814802982424,7.35963275677344,384.44223282456824,pois_chiche
34,33,41,23.29261509810442,55.18430253351184,7.821507311138084,255.8199182093331,pois_chiche
30,35,40,18.94962339203169,60.35038735910982,7.587183274155934,301.91627502466116,pois_chiche
34,29,46,17.92995468830422,53.123477129123216,7.450482946749763,370.8858763800162,pois_chiche
26,34,41,21.6730175318875,50.3158667533448,7.23642544330172,385.381317226443,pois_chiche
30,27,43,17.825327310007246,61.100267002373194,7.509733248946012,378.81280384137756,pois_chiche
32,32,46,19.946732704419045,50.601036295224,8.18432197881404,307.5221683862564,pois_chiche
23,27,48,18.274306312763674,58.78667406396571,7.786767907844591,316.8594731354304,pois_chiche
31,38,41,23.974461701430833,52.305262037108704,8.062964046475475,289.9032065093203,pois_chiche
24,33,50,21.16837555277277,52.259164296027784,8.132648100542479,307.4588209631505,pois_chiche
23,25,53,17.641497143238457,57.30623816485367,8.078252467732346,329.08827249260156,pois_chiche
22,27,46,18.182351141598765,56.95327126827986,8.087837922592879,318.26863465491545,pois_chiche
33,25,49,23.286593762643168,64.14965167811225,7.7202304891030895,351.56406771754666,pois_chiche
33,37,47,19.600415444431135,55.06725564982346,7.588098735344157,286.34399938007,pois_chiche
29,27,46,18.92038053354081,56.486557500747544,7.823172424532187,261.1642627657773,pois_chiche
29,37,40,16.466202412484595,63.81744105041824,8.074417003666678,335.6639743651772,pois_chiche
26,31,43,19.46213665366555,57.26276747483895,7.848102127261071,252.75375759988358,pois_chiche
27,35,50,18.26400508343262,50.5696395135441,8.19459418722194,322.2979280239609,pois_chiche
31,25,40,16.345362326903533,54.644011176282504,7.520110141005901,375.7529356073524,pois_chiche
34,30,46,23.11799192236304,50.13748325275725,7.401399102793888,393.8536263959449,pois_chiche
29,30,43,18.5019289295072,57.29066297726981,7.864100671147891,329.2071173505699,pois_chiche
32,31,51,21.762666953327944,63.77427553069937,7.608040461602816,278.6916056556096,pois_chiche
23,29,47,18.488293338082695,54.9033989458341,7.2107983923895125,355.1516900642561,pois_chiche
26,39,52,16.979851334802376,58.01054169806985,8.079462693511891,311.50356801126145,pois_chiche
33,25,45,18.225149123591287,54.867599737534206,8.145122448744885,292.4001040811739,pois_chiche
29,32,45,20.217178354393443,61.45944794488427,7.205078812975727,387.6637963952741,pois_chiche
32,33,54,21.352428122535585,51.89425208876853,8.145776497246347,269.88611162267233,pois_chiche
34,28,41,23.46874514961001,60.799393090542196,7.953813712978368,282.8588759589825,pois_chiche
32,29,40,18.44956736385665,59.834441181714766,7.439258862751464,292.0791732783101,pois_chiche
21,39,53,20.06821945418858,54.77677950208707,7.930928035933033,293.1577651735044,pois_chiche
23,26,45,19.287463239702067,59.43828789512438,7.899312921155303,356.6682725522929,pois_chiche
30,29,47,17.056281415119965,61.3435038472432,7.4759282979500625,385.7442820254871,pois_chiche
30,36,42,19.026780653461174,61.24588620175315,7.296818730987218,321.40850532265927,pois_chiche
31,38,47,19.648796213300734,55.96660027296559,7.524705334258264,397.21713931436943,pois_chiche
32,37,50,22.16979852232323,53.42150566853578,8.122223318154859,338.885227414724,pois_chiche
28,33,40,18.03814069062896,63.71789230703084,7.31305296783451,363.6137655059987,pois_chiche
20,37,46,23.092923911914845,53.945542663083955,7.424559469268896,319.8258499791219,pois_chiche
25,26,42,18.952141859289384,52.03275310341131,7.718399626633065,266.8913844023831,pois_chiche
28,27,53,19.92555476741587,56.57917153909466,7.960311651104424,313.0499964147764,pois_chiche
26,32,41,17.366146080026695,54.00814843229111,7.709113385187521,272.11808761392024,pois_chiche
23,35,50,16.859314603489775,51.517457172763116,7.211332593204488,332.2951457791875,pois_chiche
34,38,52,17.052522453114836,54.534150507446725,8.095085172766314,395.80802119352325,pois_chiche
28,34,43,20.555812117304086,55.147607858109254,7.761584360966908,260.9713764217426,pois_chiche
26,36,49,20.35102336928894,55.07831041155577,7.673434933594049,341.97555411146755,pois_chiche
26,38,49,22.029444124343925,64.52168354609175,7.9795528687952615,253.3673872646987,pois_chiche
23,26,47,18.27609567793955,50.70591796815421,7.868546695113985,379.41561661888386,pois_chiche
29,25,47,18.579598477685195,56.60332589384248,8.0332096879578,389.411134910531,pois_chiche
30,34,50,20.41870410764402,50.757612062484235,7.2438810883687434,358.05598190983045,pois_chiche
32,33,50,18.606236349964945,62.25500725246446,7.608793017271172,299.0159647232568,pois_chiche
34,30,44,17.531916919264955,55.79354592948634,7.684858739716104,303.24926737209125,pois_chiche
24,34,43,16.986271419619303,52.211789007123514,7.229736261294603,260.75976067223627,pois_chiche
20,38,44,16.756450758195108,61.375771573848766,7.806013831936081,335.5468761739756,pois_chiche
29,37,50,23.048032678517664,57.91243916837392,8.024837159395739,378.49185043373893,pois_chiche
27,25,54,20.43860637202645,55.11530258384051,8.161864874347998,332.1109609001838,pois_chiche
20,33,40,17.285706793527886,64.67398195294211,7.358520234027409,323.1201753195961,pois_chiche
32,26,41,22.41295588785627,59.456264275720315,7.492925203403122,306.0310444471443,pois_chiche
20,36,51,23.309819952051676,62.494912078295,7.497570716440816,368.39359820156574,pois_chiche
21,29,53,19.53479227582186,61.56037956140351,7.464012846071893,250.8097813275516,pois_chiche
85,56,90,28.20733092344673,53.01462422080335,8.186054459405463,152.92350841971296,dattes
84,73,116,32.4283127646569,49.92386598938898,8.189069272215,91.742840325974,dattes
78,67,92,30.184929749422405,45.28463326313767,8.187246220014,85.97372018276525,dattes
89,65,105,30.09081828566471,52.445435266255956,8.279842683609264,130.97942398122805,dattes
80,57,98,31.195682247786596,50.13298552930085,8.621866011265755,146.80184632181042,dattes
83,71,92,29.962951255006395,48.16691998223753,8.134752440905533,171.255752753128,dattes
86,67,115,26.971060388236523,53.13044859851141,8.563594909129348,134.46158765682938,dattes
73,65,94,26.94547969699911,50.975193981812225,8.123318019469068,182.6772396973936,dattes
80,70,105,31.940723335309844,47.78744559361811,8.238446057435848,130.70472562686257,dattes
82,71,96,26.636084208437122,45.441506997062135,8.200789765052857,162.01213844647003,dattes
88,67,111,26.74786715045158,54.80650128886175,8.44892016994814,162.49242331290407,dattes
80,55,103,34.75870862783537,44.29388553074775,8.33904654813886,157.983670604309,dattes
85,68,104,30.59993671463558,51.08392444196433,8.650090111270538,95.4295494214003,dattes
75,65,106,28.013917957663594,49.38975870876931,8.12043567044978,136.28480559991556,dattes
74,65,93,30.131700163305645,47.43536155343071,8.266187323187085,88.54162835817034,dattes
76,58,112,28.55793127820993,47.742022070117464,8.243870535405014,162.54921097463892,dattes
80,74,92,26.818084656669498,41.288655823042305,8.571295312739933,103.54811380254267,dattes
74,58,115,31.531367332918556,42.22724774507927,8.443440564678362,143.25780579503174,dattes
81,57,99,31.637343606939385,49.986766022033066,8.228979445791996,135.21231518692255,dattes
81,55,92,30.20456092139383,52.91216294030106,8.004354967353352,84.2209557837916,dattes
73,71,103,32.53610131477987,54.33459192585133,8.617671619105028,181.08456005819863,dattes
78,58,110,33.33574109645737,42.92663230036315,8.714089062435319,135.0379877697291,dattes
75,65,98,25.93990929416602,44.36083461430998,8.786985483197606,195.28577020037807,dattes
88,68,106,33.455511954969,49.164392491483824,8.032099696208808,188.17361954460554,dattes
70,67,95,33.366202103676585,49.76182481270353,8.491335080255114,120.09716268606346,dattes
74,60,105,25.200459995325648,48.738533638222165,8.559066936356826,182.46391922302442,dattes
79,63,102,29.467395253113928,45.144497795501174,8.110596452507245,132.73584492301305,dattes
82,67,90,33.777129606969396,52.19724982545721,8.766264173980222,186.05144185496383,dattes
76,67,118,26.70259152125436,44.07561278281139,8.170181572904218,152.43029451898468,dattes
70,59,106,27.128500860383575,50.03129881674721,8.434302505888645,179.94723138646754,dattes
70,59,95,30.568183602783076,54.195679800375565,8.331998206696603,119.23305203056339,dattes
70,55,97,33.369278328446235,54.9322541609983,8.018054866561902,93.54297736553147,dattes
87,74,99,27.392110880342187,51.80463699071801,8.045105483082585,124.32591770991021,dattes
78,64,108,34.59112291996294,53.96635435762022,8.631503460482863,166.8073626625914,dattes
87,63,102,29.275057037133664,44.08360813759067,8.30732860636277,180.31225880198093,dattes
80,55,110,32.89040604202047,45.26463435889137,8.32372299331884,127.24182631887354,dattes
70,56,108,30.909160928272268,54.83825025130879,8.13346376396021,85.60217838791286,dattes
75,58,119,31.037442885632565,41.578977437206376,8.458146252685353,140.06970673379584,dattes
77,71,94,29.495989060077374,42.82948369636112,8.406317932802706,143.4301041724931,dattes
83,57,94,26.133870955525726,50.80924435995573,8.400244125083612,187.2919443327391,dattes
77,60,117,25.376973904226706,45.50754438542534,8.433839980496863,97.7720958352553,dattes
79,70,119,27.23778386270976,53.988041287033354,8.390483557681103,155.65377387895882,dattes
70,70,108,28.943411463506642,40.01926638290202,8.096127406988497,144.1465453707247,dattes
82,62,105,32.3067901152839,47.82793442998268,8.05934095647545,103.04195011615386,dattes
74,70,107,34.975825929459724,53.30413166324301,8.6483492684925,124.91671920875896,dattes
74,62,108,26.76682314176305,48.70342798298712,8.723227989163648,118.42174009141263,dattes
76,70,105,33.80881423774737,52.0862033826718,8.482009090859783,115.49872622982357,dattes
85,60,111,27.452793049743672,46.72611761523899,8.256428933445196,169.33031045759913,dattes
82,62,113,30.658630735596194,42.3585349764135,8.552498193665073,141.61213965509842,dattes
87,66,98,29.404345706560463,53.51766434826033,8.600535211425324,138.6325911053582,dattes
86,56,103,34.83597299738774,50.01026744575594,8.035077481997304,119.19462868976106,dattes
82,64,114,34.74349456524031,40.6939287601,8.284619267360528,105.54731055919922,dattes
86,58,106,28.19589426259998,48.87711861494989,8.057783478617983,97.69436111194155,dattes
80,67,97,32.52409233212009,51.299693978188856,8.573060274780824,160.32625084038432,dattes
78,61,112,31.214644226567845,51.66816558305316,8.400286688307512,122.90159941126844,dattes
88,70,110,31.928011986299087,53.064513997938136,8.273867265968793,172.37267688627026,dattes
82,69,103,34.743049631104775,54.79492260340189,8.410084042417271,192.11237497566523,dattes
70,59,102,27.66899288098772,53.942585580522234,8.137957111179087,149.55589498421818,dattes
84,62,92,25.936574526074743,51.52134067628,8.59777971607087,117.40439857913744,dattes
75,62,90,30.695212786820328,51.075269156817924,8.113216961959969,185.89642339317626,dattes
80,69,90,31.781225015366466,46.21644718700555,8.551627367124333,121.27755635796441,dattes
89,67,90,25.999852474837766,40.503188071182365,8.448319163055954,163.3793095193751,dattes
76,74,108,30.54181255448799,51.43049081558577,8.429903352355085,180.89420863269373,dattes
82,68,112,27.37070391174178,46.70909452235683,8.057901114555298,194.4957969885287,dattes
75,56,102,31.397752015704224,40.820269311300486,8.325905823295313,101.28913641454189,dattes
85,56,97,25.54787047923549,46.323313723270516,8.566028350196355,135.52253980253926,dattes
77,58,100,25.00789511093219,52.15210136118192,8.070059650388991,156.06197824823886,dattes
88,62,103,26.625156447571154,50.112964342973946,8.106775103425703,176.70292464008742,dattes
88,72,98,29.447558982020126,40.696504832242184,8.010986550466063,190.57032018515932,dattes
73,66,98,33.15354623855561,53.33978139892479,8.415518148226774,147.803902997114,dattes
83,72,95,30.594752594563463,40.21801202898986,8.064759761617886,149.26059519487956,dattes
80,61,106,30.27834037561274,51.8189640765665,8.672320265191473,157.76379887970342,dattes
70,70,94,28.342153372601146,40.386136146208244,8.2728382982645,176.39654882216402,dattes
72,67,102,34.32641062553985,49.48708303617216,8.230636643643406,156.61460847825725,dattes
84,62,96,29.892162486880906,45.1290174036209,8.739374747874129,82.92691917321162,dattes
70,73,118,27.19320401211382,46.43331147025316,8.521811204755016,167.25574362583131,dattes
72,60,95,26.645253723928125,43.50370651333539,8.21077875655508,84.53841638624424,dattes
74,63,99,28.152167373772862,41.72951635508574,8.085593008939698,166.33519612039663,dattes
87,66,116,25.20909512335235,43.34635027668034,8.045212552637405,92.40739239560499,dattes
70,59,116,27.534937532571902,54.108059516544216,8.724755174341013,148.0167326012559,dattes
87,71,91,29.11852283144497,50.91368983202416,8.361311196415071,182.8075935807077,dattes
72,65,118,29.368600365571265,45.88573151399082,8.324172098639423,95.06290174734511,dattes
73,60,110,26.582862560590982,46.83491232329638,8.4845593923679,163.02366897930133,dattes
86,68,98,30.683191510779256,46.59261670671328,8.05379250724163,135.7627362134198,dattes
84,67,108,33.66427402898756,40.499847991592624,8.730229908309221,94.20346734215576,dattes
79,63,96,32.90259903941694,44.43629251930494,8.396523136706598,130.5342685320898,dattes
85,67,97,26.363711050294583,42.950328373468196,8.044265909730678,103.77568901882924,dattes
81,60,117,34.73144711426909,42.90575576164447,8.276662856247675,122.94093903698399,dattes
76,72,97,32.76486881315667,51.237367347647975,8.263019429994072,153.30321002202203,dattes
84,68,118,31.537779229561565,45.805750179023306,8.517777826718286,85.37220664261842,dattes
75,65,115,30.49622301106035,53.31726460503729,8.083728507126317,178.71775126326673,dattes
85,69,100,34.44967063640076,47.22705163808412,8.456971127691839,179.06369880160992,dattes
72,74,102,29.90613575898199,52.73151377921971,8.564846491710425,138.85452902237415,dattes
84,74,92,30.770204016905584,43.3172141516604,8.215295802110408,176.37597067234952,dattes
81,55,108,28.095593015130735,44.38454569832256,8.648869796960208,90.50906880994097,dattes
85,65,113,29.12911189589213,48.06240630509852,8.039439729927336,80.28169686409439,dattes
78,67,100,31.4357622273982,41.62116240499582,8.348995558691454,196.63410143117667,dattes
89,73,106,27.606663825621016,52.80019746413086,8.690793160370255,172.70271101150533,dattes
70,74,103,32.281833571884825,44.862027607491946,8.781938358170999,84.48235237226659,dattes
70,73,102,30.852608755098466,45.39008485773681,8.380287254144696,123.621734884312,dattes
79,63,98,26.639202620469447,45.72113214854685,8.112694883160689,154.99325244893984,dattes
83,64,112,31.63502069405257,45.18595378289497,8.137118649859802,89.47767192394781,dattes
84,60,92,33.2645365245498,53.70647504955698,8.7039436509107,199.96895267097113,dattes
80,61,93,28.149332274589327,41.93468361890748,8.37476898966967,151.79672908352225,dattes
74,73,115,27.3400528716037,41.26581921842481,8.20737226701759,82.27131686137561,dattes
80,61,118,28.520165825018783,46.16213501514521,8.014697323630484,112.4626136206216,dattes
74,57,116,29.47213740793785,44.64593832626995,8.386248074662696,118.76852820869014,dattes
72,62,118,26.369822223095277,50.30299740602365,8.730639769280028,153.029978556789,dattes
87,63,91,27.73159620369945,43.14278836468798,8.364262999846883,189.01250574467178,dattes
89,72,99,28.453439779263302,54.865847631086304,8.081562039664222,128.5574034128119,dattes
89,70,109,27.57365458401634,50.402647555694806,8.031768966057799,180.72896451311263,dattes
73,71,102,28.988215269240573,47.83189740148265,8.321233390404226,116.05865103591667,dattes
75,64,101,33.940913692578455,47.468037707714785,8.673446967223056,176.16224699242983,dattes
78,74,108,29.060821325597708,52.3932606366283,8.182106028655515,142.93236150292992,dattes
75,65,101,31.422096370026974,43.68447361073222,8.087423556294528,175.32610701114277,dattes
83,57,107,27.69052228742163,52.178344653524746,8.426782780725034,86.3307937798509,dattes
70,72,115,32.050632842053794,46.76479753972516,8.080602275167662,164.90273827736513,dattes
72,55,97,32.10987941463683,46.58562233231722,8.090237535093262,164.7058933618066,dattes
81,67,117,28.97634985732753,45.04469091257433,8.187587205426537,137.67776339748906,dattes
76,58,109,29.334636997331238,45.95091400702579,8.750443082843145,98.37617607252847,dattes
71,61,106,33.20276859768654,43.13982724070526,8.192702450964386,95.58785654441729,dattes
70,56,118,28.312083023285215,44.23748089931447,8.444127783832124,167.64995180236826,dattes
79,69,99,29.86057541902681,44.70673214958593,8.113475518093589,105.65614527952795,dattes
